"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000123685",42.3506475522259,-1.87199264922787,0.361260177995857,-5.18184057709605,0.000000219706969019682,0.00000339116201839625
"ENSG00000123689",42.1351059080251,2.679300805555,0.458182431549494,5.84767250130928,4.98498775948975e-09,0.000000100121159987332
"ENSG00000124134",26.083748356193,2.95307002487361,0.500437953509621,5.90097134752359,3.61367666507969e-09,7.40310942250643e-08
"ENSG00000124151",1569.91028919931,-1.35627622965565,0.143957486803827,-9.42136640315115,4.45255424061435e-21,3.30331884155537e-19
"ENSG00000124225",142.686505313766,1.07171148712389,0.195443941690563,5.48347253874297,4.17057042679352e-08,0.000000732817189612413
"ENSG00000124249",96.6265531490933,1.45056633428488,0.218642979374034,6.63440618325726,3.2581149543715e-11,8.44274308911818e-10
"ENSG00000124440",197.043622803841,-2.52988705621146,0.174271007852363,-14.5169703635082,9.45998119695354e-48,2.89058544099455e-45
"ENSG00000124762",8020.52881680403,1.00797847291903,0.0731177286643155,13.7856918059733,3.10773049744742e-43,7.89100921239184e-41
"ENSG00000124766",1281.46865801595,2.4119901286651,0.140805797626506,17.1299063626841,8.87975152400691e-66,5.52014346464816e-63
"ENSG00000125148",3656.252782247,-2.21097855583723,0.105640780593733,-20.9292144890531,2.90239728353352e-97,5.8138242475047e-94
"ENSG00000125398",566.475839016294,1.32362630537584,0.172553598125523,7.67081254609933,1.70910169082495e-14,6.58369343636585e-13
"ENSG00000125848",178.654450436053,2.4815516029034,0.237997831229409,10.4267824210188,1.8711753974261e-25,1.98432647439986e-23
"ENSG00000125965",244.336648201329,1.29283317072744,0.237719197928685,5.43848869587422,5.3734418431949e-08,0.000000924355052949596
"ENSG00000126016",386.415162103212,2.37428208838474,0.175174674129629,13.5537976604299,7.52348101181255e-42,1.71687741368299e-39
"ENSG00000126785",672.621155629475,1.21560643184955,0.137260248222429,8.85621618489041,8.27762728993857e-19,4.87676682297427e-17
"ENSG00000126803",449.17684817333,-2.45871257645932,0.164437635025724,-14.9522496846582,1.50575176028437e-50,5.42913854688131e-48
"ENSG00000126860",22.3218288432107,1.4747740471179,0.431970490412951,3.41406202471854,0.000640020036816329,0.00455878357318245
"ENSG00000126861",309.30615640905,1.71994727418645,0.202867433836939,8.47818322367557,2.28737552067685e-17,1.16160016582429e-15
"ENSG00000126878",93.2605268616648,2.66916971360364,0.254030264195128,10.5072902319756,7.99580083331326e-26,8.73626044987706e-24
"ENSG00000126950",786.116082755273,1.70807917667559,0.168802239081948,10.1188182453337,4.55886565834245e-24,4.30299633971716e-22
"ENSG00000127083",304.476810780945,-1.81291341315365,0.168421326367068,-10.7641558955692,5.0825165956431e-27,6.02813218330618e-25
"ENSG00000127324",26.4057476749557,-4.37409524838533,0.626255595238536,-6.98452082766505,2.85829840535406e-12,8.47523086377024e-11
"ENSG00000127589",307.266600393489,1.16454776457494,0.171627253164542,6.78533125189894,1.15820456495532e-11,3.16365331772947e-10
"ENSG00000127824",228.718631937045,1.56117203103281,0.157076385670104,9.93893527898983,2.81823173351247e-23,2.46636318892052e-21
"ENSG00000127954",286.384119280247,-5.20715842162319,0.493081792090907,-10.5604354189237,4.54548441119886e-26,5.05839462747488e-24
"ENSG00000128045",124.216106526897,-4.70275600937193,0.752176547442283,-6.25219707442791,4.04718232131431e-10,9.35417985751980e-09
"ENSG00000128165",58.7524136478217,2.6194304119898,0.32891329858013,7.96389329132476,1.66709035483932e-15,7.15578688501031e-14
"ENSG00000128262",161.639314693814,-1.29256051279843,0.288699061970881,-4.4771898598299,0.00000756319841531778,0.0000873122518656126
"ENSG00000128311",316.409229736023,-1.29727120032414,0.137780718530671,-9.41547710128506,4.70938713518398e-21,3.46534005196313e-19
"ENSG00000128342",153.121849690958,2.60788008815215,0.271088225948312,9.62004188499646,6.58043626041597e-22,5.2492081815389e-20
"ENSG00000128510",164.045430457896,2.26134906752578,0.226039142298686,10.0042366314488,1.46013424447622e-23,1.32277890248328e-21
"ENSG00000128602",278.709777095984,1.01441467584739,0.142283977634153,7.12950743094703,1.00728740843356e-12,3.18027625205607e-11
"ENSG00000128606",1137.04634294187,2.40963211901112,0.311307142994191,7.74036887118933,9.91287927791183e-15,3.93633012383688e-13
"ENSG00000128923",1415.67842643882,-1.03823698078915,0.0856857235720044,-12.1168023972708,8.60513899726945e-34,1.42324262241077e-31
"ENSG00000129048",1441.85031149386,1.45358076419085,0.308753434032293,4.7079015290849,0.00000250279944851251,0.0000315748554638093
"ENSG00000129467",105.732178254357,1.66679976780092,0.252497942665941,6.60124098518349,4.07730140322099e-11,1.04708817232576e-09
"ENSG00000129682",265.490437892683,1.55390936673848,0.19455826174806,7.98685880916579,1.38420470769285e-15,6.00350300912996e-14
"ENSG00000130032",46.2307472386117,2.09597771451672,0.47311004462997,4.43021182557229,0.00000941405711817627,0.000106487783927272
"ENSG00000130066",4098.11670597519,-1.31747886266936,0.158713582608679,-8.30098370293679,1.03252858351221e-16,4.92445113850742e-15
"ENSG00000130513",451.004765299293,1.86853337535912,0.1385684998037,13.4845464734491,1.92847671570961e-41,4.23982661351377e-39
"ENSG00000130600",108.309685930849,1.32014826642792,0.257790520413521,5.12101168153999,0.000000303900817986178,0.00000457322533109751
"ENSG00000131242",31.7093672302088,2.18976532105822,0.37989413219924,5.76414620668521,8.2072245870001e-09,0.000000159783849734814
"ENSG00000131386",11496.4862074381,-1.61540785802164,0.151006997410986,-10.6975695545094,1.04482780822995e-26,1.21523585333997e-24
"ENSG00000131389",740.410803126942,2.12491614560924,0.145233369288729,14.631046267231,1.78028214753183e-48,5.83544119194616e-46
"ENSG00000131459",1022.48448209512,-1.22838184547345,0.185332775111033,-6.62797956129201,3.40312575268617e-11,8.80223114338971e-10
"ENSG00000131771",95.419786398675,2.99860645776951,0.319477815871754,9.38596143080314,6.23450196576873e-21,4.53208070318059e-19
"ENSG00000131831",1017.17597249954,-1.42847388936671,0.108727627880388,-13.1380948634159,1.9917848016043e-39,4.03459510149689e-37
"ENSG00000131979",85.0694119387453,-1.59902359681588,0.238279240297411,-6.7107130055478,1.93675699972487e-11,5.14983114912094e-10
"ENSG00000132170",516.135672674552,-1.04266146603206,0.166805825810537,-6.25074970232962,4.08487073449745e-10,9.42919969289629e-09
"ENSG00000132321",24.9710419794864,1.50514150950174,0.403732296228268,3.72806813713694,0.000192953215458213,0.00158348001428048
"ENSG00000132326",92.5630942356967,1.24314680757093,0.296066474086109,4.19887733458591,0.0000268241572022458,0.00027278042528318
"ENSG00000132334",80.1479432303314,-1.14564583020467,0.342320826592098,-3.34670210284868,0.000817790419630575,0.0056400633837414
"ENSG00000132622",65.549236530359,2.27848376420837,0.294289573955003,7.7423190145253,9.76196767793251e-15,3.88496144145182e-13
"ENSG00000132970",1322.81532016482,-1.10799765701177,0.111391369267185,-9.94688964056188,2.60188333175037e-23,2.28813427828271e-21
"ENSG00000133069",144.074833768629,1.03283965509651,0.178199119650239,5.79598629400482,6.79208108647674e-09,0.000000133822555002189
"ENSG00000133110",4035.48330504944,1.42050585273564,0.164731130711424,8.6231779421467,6.51211443742302e-18,3.48369136729561e-16
"ENSG00000133142",3055.97384805426,-1.53909067526407,0.103653790190648,-14.8483781676797,7.12721238006194e-50,2.47094970745686e-47
"ENSG00000133216",344.056124155505,1.77069997484979,0.160961483385076,11.0007682435036,3.78890094050991e-28,4.81030325038821e-26
"ENSG00000133401",90.8133389962091,-1.15940975390536,0.270486149429813,-4.28639232119428,0.0000181598163267181,0.000192919958007114
"ENSG00000133816",1756.1706924653,-1.05786146633848,0.132102037480382,-8.00791181207612,1.16672517309861e-15,5.14271917374613e-14
"ENSG00000134070",46.6671994824142,1.07284790436724,0.294198641440116,3.64667864921335,0.000265651805966096,0.00210143517242509
"ENSG00000134121",120.015972458562,-1.40014329740436,0.231462388741711,-6.04911797988387,1.45640978255115e-09,3.15958550659833e-08
"ENSG00000134243",5510.95825597916,-2.19571163110442,0.11200768168719,-19.6032236185061,1.45132059889227e-85,2.01264675052537e-82
"ENSG00000134253",136.921586068676,1.95839321354569,0.198390823321305,9.87139012157816,5.53915640854052e-23,4.73269723853879e-21
"ENSG00000134259",45.1213416128722,1.29051017186908,0.339284501171034,3.80362252745088,0.000142595412658064,0.00120917690470347
"ENSG00000134294",20597.3546312134,-1.20533236724949,0.152746390596096,-7.89106938989297,2.99607999044208e-15,1.24742101772956e-13
"ENSG00000134363",2906.3410530882,1.80754278766036,0.130787597667297,13.8204449037933,1.91880253469442e-43,5.01335827470594e-41
"ENSG00000134686",2737.98198594824,-1.38754886372375,0.0918342407669093,-15.1092757138982,1.40677496352589e-51,5.63585312054326e-49
"ENSG00000134762",301.725855671709,-1.26512553876145,0.199989544633893,-6.3259583948622,2.51665623443449e-10,5.94630125745544e-09
"ENSG00000135069",724.588192605061,1.29761435283767,0.146507887611855,8.85695899374,8.2226764593971e-19,4.86027577737741e-17
"ENSG00000135362",111.758709305623,-1.53670062397196,0.21921890555317,-7.00989095851153,2.38503931182116e-12,7.13059514320264e-11
"ENSG00000135472",155.838486168483,1.69550977671989,0.205008225389652,8.27044755642021,1.33457070358093e-16,6.29833524716151e-15
"ENSG00000135480",178.189082938354,-1.03286437400949,0.305111953398454,-3.38519799865279,0.000711269288256909,0.00499912776947195
"ENSG00000135604",21.3324888502611,-2.39215103664564,0.484030714737332,-4.94214718986125,0.000000772668453185444,0.0000106414567410445
"ENSG00000135678",856.466552506197,-1.37394180485965,0.369553823527532,-3.71783950642117,0.000200933851638815,0.00164208317196036
"ENSG00000135744",657.835595221266,1.15583556804191,0.186557848764741,6.19558799426055,5.8067840039017e-10,1.32010973546456e-08
"ENSG00000135821",19611.1821813456,-2.92276465507647,0.338213894439853,-8.641763993514,5.53516769215546e-18,2.98766476509517e-16
"ENSG00000135917",50.6422476714868,-1.30801877318958,0.324108613900725,-4.03574208487474,0.0000544299836155919,0.000513750651634497
"ENSG00000136237",98.5195560863611,-2.64997268176172,0.363206824009117,-7.29604320896569,2.96353766847783e-13,1.00995571053532e-11
"ENSG00000136383",68.7862408212199,-2.78822785749144,0.453416674966296,-6.14937211495077,7.7790278688868e-10,1.74863234938019e-08
"ENSG00000136436",3129.16074209745,-1.13532651071431,0.114545932582756,-9.91153928485478,3.70887365227845e-23,3.21459491361903e-21
"ENSG00000136478",3701.52859767166,-1.46583077408219,0.0931376320932514,-15.738329836586,8.25950320248434e-56,3.81800830088174e-53
"ENSG00000136546",4991.26837107808,-1.36868819683889,0.124356542134875,-11.0061615846028,3.56886700534003e-28,4.59568102659072e-26
"ENSG00000136960",464.311702590345,1.07506480031521,0.147267115457783,7.30010088792291,2.87552031251709e-13,9.8367894106372e-12
"ENSG00000136999",435.712716722131,2.55248079258346,0.182762156358851,13.9661341463476,2.50879642253442e-44,6.85281544021977e-42
"ENSG00000137203",64.5556294779621,1.11899276826892,0.308404768391276,3.62832511995808,0.000285265882468487,0.00224477229556607
"ENSG00000137265",235.454610593913,-1.06326239226109,0.262180686812631,-4.05545658296699,0.0000500364664318231,0.000476271075413361
"ENSG00000137266",141.425808075386,1.37078396148146,0.191145051671344,7.17143315767545,7.42166719901097e-13,2.38074406163291e-11
"ENSG00000137331",136.253161853704,1.2976723972445,0.216583045346107,5.99156963173539,2.07825305079951e-09,4.41304428737497e-08
"ENSG00000137393",158.284949779487,-2.12485663438162,0.234171072942705,-9.07395011552734,1.14778673896949e-19,7.47014416250614e-18
"ENSG00000137672",655.449436784439,-1.95430726838003,0.149999816008705,-13.0287311036875,8.39928375242921e-39,1.66398118119554e-36
"ENSG00000137767",879.787346655915,-1.03354600057299,0.114984353238539,-8.98857950202027,2.50446275247498e-19,1.57318656800066e-17
"ENSG00000137801",90563.5148165434,-1.88753773207921,0.288742854449919,-6.53708898069578,6.27277329195015e-11,1.57720441990624e-09
"ENSG00000137809",1115.80003263854,1.72107376548911,0.137169389459397,12.5470687904356,4.12498786430374e-36,7.08240773501598e-34
"ENSG00000137869",63.2498899210653,-1.20993228896076,0.312478466213931,-3.87205014035242,0.000107923743180016,0.000947710298124369
"ENSG00000137872",288.772414254897,1.37189444794975,0.218050269358187,6.29164298667371,3.14123277315015e-10,7.32602127223169e-09
"ENSG00000137880",101.962962445237,-1.32635509913606,0.212207212907713,-6.25028282951383,4.09710064615556e-10,9.44533637453869e-09
"ENSG00000137959",102.244983985296,-1.86855256352079,0.31091606279045,-6.00982962009315,1.85718401525946e-09,3.98587064608305e-08
"ENSG00000137962",4500.60695160733,-1.15571888767392,0.11733243331017,-9.84995243914145,6.85764190531333e-23,5.72359112356429e-21
"ENSG00000138073",1697.49198137076,-1.10137241539233,0.105993936371561,-10.3909002070787,2.72766371479986e-25,2.85897217734953e-23
"ENSG00000138074",435.942592797619,-1.20728033948361,0.133649013374354,-9.03321550232464,1.66699960421214e-19,1.06948999518635e-17
"ENSG00000138135",37.8400888854461,1.67382018461552,0.367671377243754,4.55248977269674,0.00000530147389260598,0.0000632527937365325
"ENSG00000138166",402.172984276172,-1.23207866056287,0.150703733925846,-8.17550188351084,2.94636833654509e-16,1.34134162553624e-14
"ENSG00000138311",109.655568696272,1.02795886664271,0.235716328576548,4.36099982063348,0.0000129469472760042,0.00014146180700072
"ENSG00000138316",799.568584106461,2.50719276017938,0.169059459494136,14.830242375561,9.33951312493026e-50,3.17684420030646e-47
"ENSG00000138356",4456.81245345477,-1.55431274765422,0.2896039586352,-5.3670286655581,8.00443390803407e-08,0.00000133215304960826
"ENSG00000138379",135.459966792475,-1.21170425728146,0.316396537302664,-3.8297013855191,0.000128298851288321,0.00110351702816119
"ENSG00000138615",840.380551881747,-1.34813135255949,0.168555199070607,-7.99815941598319,1.26292796422608e-15,5.51284875037963e-14
"ENSG00000138669",239.22106335673,1.70225499788592,0.215819425870204,7.8874039768305,3.08537384208174e-15,1.28163870103801e-13
"ENSG00000138678",118.0698543624,-1.17505929193953,0.208216352775964,-5.64345343808741,1.66672617284578e-08,0.000000312022216449259
"ENSG00000138735",6850.26951693182,1.17882788438342,0.0909257082542915,12.9647368936252,1.93894555960857e-38,3.71865005836418e-36
"ENSG00000138829",15701.2752863824,-1.91932257692809,0.163134309226707,-11.7652907351378,5.89230120059083e-32,8.49811248354011e-30
"ENSG00000138944",242.949596836004,1.58666733252173,0.2379795780763,6.66724155638691,2.60655897645905e-11,6.83009378308194e-10
"ENSG00000139132",1223.46614081102,-2.22890298187202,0.112839437391304,-19.7528721642119,7.57828359057224e-87,1.2420117870076e-83
"ENSG00000139220",64.4287170234692,-1.0187938900031,0.291780178193248,-3.49164873471407,0.000480049109270933,0.00353093649201811
"ENSG00000139354",124.248595580077,1.13490013003521,0.216569364775188,5.24035396794603,0.000000160268874763758,0.00000253005890914275
"ENSG00000140022",256.231106320041,1.0518039928348,0.188680105006479,5.57453576146082,2.48190820027063e-08,0.000000452414975070566
"ENSG00000140105",2493.98511104818,1.30536357198558,0.136599796979972,9.55611648659307,1.22258466435764e-21,9.50032600389632e-20
"ENSG00000140511",146.448873946327,-1.49094073481614,0.277826345384157,-5.36644835735279,8.03021787151434e-08,0.00000133427435748996
"ENSG00000140545",9199.62673062643,-1.11107430218333,0.0982132163699479,-11.3128797044805,1.13308531355401e-29,1.52442253975759e-27
"ENSG00000140807",96.2206654269905,-2.42824408859239,0.251066852305921,-9.67170323875973,3.97703189036819e-22,3.229636527908e-20
"ENSG00000141150",151.081935316277,-1.56239219345209,0.194198925402653,-8.04531842909334,8.60214544652314e-16,3.80096760073331e-14
"ENSG00000141298",2049.47544455989,-1.23297993658452,0.171049667029244,-7.20831532734714,5.66483298849677e-13,1.84675604189186e-11
"ENSG00000141401",627.527233035192,-2.32686807604604,0.160804044218338,-14.4702086776291,1.86904264325497e-47,5.61585012876677e-45
"ENSG00000141431",29.9982579184615,1.48958152419279,0.399561236242933,3.72804313601414,0.000192972353637353,0.00158348001428048
"ENSG00000141469",53.4365283575179,4.124796479177,1.12979869831238,3.65091275581954,0.000261309999768383,0.0020734580439368
"ENSG00000142149",38.4040454108137,1.4531895113399,0.370359390139957,3.92372800589922,0.0000871891693387872,0.000781624239104752
"ENSG00000142632",83.5757659626263,-1.01695996068409,0.238271486898619,-4.26807241571791,0.0000197169326417798,0.00020750546507064
"ENSG00000142871",5220.28645755339,-1.74041115273848,0.304188168785281,-5.72149521688662,1.05590631374859e-08,0.000000202294144784905
"ENSG00000143028",99.6466816954887,-1.21981493764931,0.23410875026992,-5.21046281372611,0.0000001883701349885,0.00000295042293099277
"ENSG00000143127",265.813854593428,-3.81869909994312,0.44626758242242,-8.55697175944204,1.15870904138116e-17,6.01994426455895e-16
"ENSG00000143196",1710.2781416833,-1.05009130261885,0.152962108258017,-6.86504203281216,6.64716781337352e-12,1.87535432456178e-10
"ENSG00000143320",1492.12556609689,1.63666576838911,0.140235513811261,11.6708366084204,1.79647830011666e-31,2.51061323988396e-29
"ENSG00000143344",1077.62700223375,1.07501549237317,0.12943394133813,8.30551462204822,9.93877309442474e-17,4.76532450389067e-15
"ENSG00000143507",318.948951565759,1.18492965784843,0.133546820888517,8.87276574586215,7.13513186819886e-19,4.28773857732963e-17
"ENSG00000143786",77.7765759900729,1.51953681708634,0.234799870185861,6.47162545653677,9.69542092759845e-11,2.38457092063772e-09
"ENSG00000143869",99.0938255643294,-1.87095408542529,0.285263309814576,-6.55869164051076,5.42819161046751e-11,1.37636340862881e-09
"ENSG00000143878",3314.35130573517,-1.21257009119634,0.152425529753758,-7.95516402767464,1.78894340191914e-15,7.66058709021338e-14
"ENSG00000143891",528.391197527252,1.11691529511854,0.113237012955955,9.86351781950465,5.99127350723072e-23,5.04722798076427e-21
"ENSG00000144063",93.0879082600291,1.05325411710546,0.252258525101488,4.17529642132697,0.0000297598288682397,0.000298226900965328
"ENSG00000144362",62.3746227709106,-1.37024141547904,0.317837341060529,-4.31114044343231,0.0000162414703369558,0.000174088015050343
"ENSG00000144369",1303.27274542406,1.34805091077155,0.115316828361979,11.6899756082436,1.43427799929315e-31,2.02009091962944e-29
"ENSG00000144648",25.4179174064972,-1.78222724716925,0.532701952286636,-3.34563678529616,0.000820938561387715,0.00565744663023614
"ENSG00000144810",3433.61079463504,-1.03065081955334,0.149384367450027,-6.89932177741505,5.22513956600387e-12,1.50237346245483e-10
"ENSG00000145242",26.3220865807901,1.44346513512399,0.419075509820322,3.4444034578467,0.000572320982792284,0.00412382201350092
"ENSG00000145244",167.01361710736,-1.92722867409038,0.198089289887905,-9.72909073065463,2.26609448843927e-22,1.84855888857842e-20
"ENSG00000145362",1979.7948623473,1.01683837343562,0.140870410600458,7.21825377736438,5.26593770856899e-13,1.7229460074425e-11
"ENSG00000145390",8442.05371962528,-2.14750844417035,0.161424020150617,-13.3035247304993,2.20808507992762e-40,4.62876253731803e-38
"ENSG00000145423",53.724658327251,1.46594074542368,0.334800115815867,4.37855507263301,0.0000119468753042476,0.000131729827513746
"ENSG00000145506",157.505016362646,-1.44231271007948,0.204504244047773,-7.05272752062082,1.75444205724627e-12,5.37909547755709e-11
"ENSG00000145569",20.5334762848359,-2.22932713451192,0.547858894596165,-4.06916298430309,0.0000471823341835017,0.000452815490884483
"ENSG00000145632",523.67753307386,1.02114368126081,0.116833388510816,8.7401700342388,2.32759839441593e-18,1.31542143744609e-16
"ENSG00000145675",3495.18501005827,-1.54461081334585,0.157562102078023,-9.80318739706188,1.0908789258914e-22,9.02126847521567e-21
"ENSG00000145685",2018.16368824202,1.23994363586989,0.0820420233819781,15.1135184720744,1.31904430439263e-51,5.40448425445233e-49
"ENSG00000145777",152.372544224853,2.78261000114214,0.232981562328601,11.9434773006522,7.02246915338853e-33,1.06387457056545e-30
"ENSG00000145911",65.4293136547963,1.37474012509717,0.271286051878118,5.06749283857323,0.000000403089663499218,0.00000592964200633821
"ENSG00000146006",46.8075965458274,4.21185080264793,0.528851581085969,7.96414524089938,1.66369754832349e-15,7.15578688501031e-14
"ENSG00000146122",1942.41443351691,-1.68143695109109,0.12892634505048,-13.0418414516656,7.07279009918809e-39,1.41675844342403e-36
"ENSG00000146250",313.689977800113,2.75624278406195,0.154888457370011,17.7950173361053,7.72434768574508e-71,6.63116857517202e-68
"ENSG00000146373",818.987563806969,-1.08181843187544,0.126260625355446,-8.56813776131659,1.0517193500005e-17,5.47988336468469e-16
"ENSG00000146592",669.401293086846,2.04665359539665,0.184209957194274,11.1104395580429,1.11608762762543e-28,1.46867355845484e-26
"ENSG00000147027",12593.3295910107,-1.16474952177727,0.0873411821868461,-13.3356280807552,1.4363983436463e-40,3.04651639285359e-38
"ENSG00000147119",453.232746335031,-1.5324298117844,0.178215355666939,-8.59875293040578,8.05869658680967e-18,4.26047454741949e-16
"ENSG00000147576",242.963584113988,-1.4441767326751,0.167064494853193,-8.6444264171401,5.40762494616578e-18,2.92758746334765e-16
"ENSG00000147655",151.372682040395,1.33991646261348,0.226512548716712,5.91541824152641,3.31033314046475e-09,6.84388599269478e-08
"ENSG00000147883",517.030621475995,1.42746401393142,0.166164438362305,8.59067095222247,8.64629199118739e-18,4.5444709042894e-16
"ENSG00000148120",743.999875010981,-1.10412084386868,0.104910235199083,-10.5244339770418,6.66608817855148e-26,7.37277531797093e-24
"ENSG00000148175",11193.718773887,-1.44787382405787,0.0843415499900162,-17.1667917441552,4.70729581448821e-66,3.03082603369977e-63
"ENSG00000148541",91.2060763280405,1.44725561882242,0.263541683127552,5.49156247940468,3.98393334920931e-08,0.000000702075761676886
"ENSG00000148848",1365.17398590702,1.81454314533375,0.10048364886588,18.0580936880159,6.81352218205564e-73,6.14170889490495e-70
"ENSG00000149218",2027.18573134681,-1.92643097844724,0.140256157842823,-13.7350901955127,6.25780915677009e-43,1.56688588164238e-40
"ENSG00000149256",648.755202623655,1.3844299606667,0.202304166621347,6.84330918036869,7.73843830287549e-12,2.15290996488024e-10
"ENSG00000149403",45.0598704159493,2.17881372806501,0.345601600038929,6.30440868277111,2.89296224873258e-10,6.78209667362172e-09
"ENSG00000149488",60.0268134309367,-1.13013435338005,0.280318290229301,-4.03161118190181,0.0000553957794806742,0.00052177383097053
"ENSG00000149591",7792.46432927398,-1.26795112968712,0.151615384502465,-8.36294505236378,6.11717089129999e-17,3.00491435499608e-15
"ENSG00000149633",241.89667346492,1.46790217178091,0.176327330355483,8.32487039202353,8.44210588868405e-17,4.0802757362251e-15
"ENSG00000150594",41.6521886975432,2.10425257222639,0.419194610072841,5.01975102175275,0.000000517384950748237,0.00000740859085948309
"ENSG00000150636",73.7826528021649,1.07943070103694,0.268042890234243,4.0270820095009,0.0000564733394358181,0.000530537448331906
"ENSG00000150907",678.868174958036,-2.22784502832455,0.164891665536524,-13.5109620069371,1.34749044114265e-41,2.99908119418762e-39
"ENSG00000150938",10974.7897659543,-1.05038483739749,0.136580054729714,-7.69061660925642,1.4642760281482e-14,5.68921729212407e-13
"ENSG00000151012",782.338390814946,1.14134612049006,0.139506663759042,8.1813018083596,2.80793635941355e-16,1.28480905298242e-14
"ENSG00000151690",939.078455369772,-1.01958842223701,0.116834109687517,-8.7268043978252,2.61969600588133e-18,1.47127350760214e-16
"ENSG00000151726",1460.17800298032,-1.60249023356877,0.118381204117078,-13.5366948285466,9.49666080285273e-42,2.14007251192286e-39
"ENSG00000152268",1597.83892249109,-1.91295694919961,0.131071764516466,-14.5947295075843,3.03413721378355e-48,9.76775458751605e-46
"ENSG00000152402",74.9069226343804,1.00851318392687,0.251419299419609,4.01127990673341,0.000060390459933317,0.000563519260702815
"ENSG00000152495",69.1122789706758,1.32334688553399,0.245417419608295,5.39222883056204,6.9589068701417e-08,0.0000011713835019133
"ENSG00000152580",5992.50455672065,1.15570183635721,0.112446500169027,10.2777928581146,8.87363855261328e-25,8.88744199036179e-23
"ENSG00000152583",997.439773207048,-4.57491873843492,0.184056092094014,-24.8561114516008,2.2209328519152e-136,4.00389774543272e-132
"ENSG00000152779",45.6803352931827,-4.12441630471513,0.457312358650091,-9.01881662872552,1.90131953968945e-19,1.21120101277461e-17
"ENSG00000153207",1843.64020675361,-1.22972083419396,0.189693284951042,-6.48267984030819,9.01075772926052e-11,2.22285371782656e-09
"ENSG00000153208",80.200109629099,1.23522071809284,0.240130547915116,5.14395493958346,0.00000026901408462959,0.00000410998806584936
"ENSG00000153904",3072.52924339866,-1.24663079560059,0.152543424043604,-8.17230112288712,3.02562201384815e-16,1.37395248528097e-14
"ENSG00000154127",416.180003290357,-1.0595704629857,0.171838031577713,-6.16609986309413,6.99948895338533e-10,1.57930897186021e-08
"ENSG00000154262",2397.11809061523,-1.01796668425873,0.112183010152866,-9.07416089897742,1.14556750979919e-19,7.47014416250614e-18
"ENSG00000154263",153.558087557533,1.48626058090954,0.222456607356617,6.68112580952445,2.37113552469094e-11,6.25868685785186e-10
"ENSG00000154310",763.360161654028,1.14209855944104,0.143856057746851,7.93917598833987,2.03528823175424e-15,8.63345323342716e-14
"ENSG00000154734",30315.1354711078,-2.34560368285629,0.115808058684834,-20.2542354089514,3.25971323966029e-91,5.87661102845957e-88
"ENSG00000154736",3780.4846510675,-2.29276595824722,0.48915652211902,-4.68718263903542,0.00000276991758245912,0.0000347019278502939
"ENSG00000154856",1452.3845505628,-1.59963946338596,0.426598814292432,-3.74975131152008,0.00017701002516859,0.00146718930286866
"ENSG00000154864",153.23479367767,2.56742610812293,0.230206804534506,11.1526942625108,6.94704505590428e-29,9.27713542724758e-27
"ENSG00000154930",670.046703530433,-1.89852992350102,0.10868097881482,-17.4688334997046,2.47503405299849e-68,1.93999625684594e-65
"ENSG00000155130",5654.05696431278,1.19169299562229,0.10130847830383,11.7630134769998,6.05344482947389e-32,8.66123042744089e-30
"ENSG00000155324",535.890773830838,-1.23229062267657,0.156255364152246,-7.88638924085766,3.11055376738717e-15,1.2891278923783e-13
"ENSG00000155849",22.568085321926,-1.41844985787486,0.448976432564896,-3.15929691403087,0.00158150279730393,0.00984507335282985
"ENSG00000155897",24.2886725181586,4.02506049669906,0.729936476912307,5.51426134192582,3.50247823980244e-08,0.000000625175026803549
"ENSG00000155962",402.933078383503,1.255296171207,0.151689867226924,8.27541215610078,1.28012043091247e-16,6.07316082328683e-15
"ENSG00000156675",1631.87785808313,-1.54725188157684,0.109445841286008,-14.1371464040694,2.2419260576366e-45,6.2180681487804e-43
"ENSG00000156804",3746.76356631838,-1.08637370810447,0.289311557421562,-3.75503045155398,0.000173320404460183,0.00143925391598718
"ENSG00000157150",167.615505683076,-2.94532021155258,0.197284112665951,-14.9293329896246,2.12379849989085e-50,7.50741948157496e-48
"ENSG00000157152",49.948908756072,-3.46242552537436,0.409624857101718,-8.45267435641623,2.847049329742e-17,1.42573903657191e-15
"ENSG00000157168",57.8987092898248,1.61944414442803,0.307431527237337,5.26765800170462,0.000000138175219896587,0.00000220639757687835
"ENSG00000157214",3009.26322295794,-1.97677251857873,0.0899823243685601,-21.9684536096449,5.76997456460631e-107,1.48601573501032e-103
"ENSG00000157368",52.0696653351768,2.27170665188913,0.370996299800282,6.123259593457,9.16801423942342e-10,2.03547981167888e-08
"ENSG00000157510",487.999313281654,-1.72138661754475,0.208708589103978,-8.24779959912027,1.61337628442458e-16,7.57446553531413e-15
"ENSG00000157514",2205.70579219808,-3.19017296138193,0.338845684657883,-9.41482540821762,4.73869274599436e-21,3.47272978962546e-19
"ENSG00000157601",199.276331129231,1.00535694983877,0.225650074739898,4.45538053110606,0.00000837445206187126,0.0000956140733194522
"ENSG00000157617",961.832924240335,-1.09500123405785,0.156136255203532,-7.01311321083274,2.33072702648047e-12,6.99140546312643e-11
"ENSG00000158125",23.1712263439207,-1.39331552275918,0.422275075486846,-3.29954478405529,0.0009684177449435,0.00652415362699605
